address,latitude,longitude
"부산광역시 부산진구 거제천로 58, (양정동)",0,0
"부산광역시 부산진구 중앙대로 930, 지하철역내매점 (양정동)",0,0
부산광역시 부산진구 거제대로48번길 20 (양정동),0,0
"부산광역시 부산진구 중앙대로969번길 16, 하이웰 (양정동)",0,0
"부산광역시 부산진구 동평로 372, (양정동) 1층",0,0
부산광역시 부산진구 동평로 273 금오파크뷰,0,0
부산광역시 부산진구 동평로183번길 88,0,0
"부산광역시 부산진구 초연로 11 (연지동, 연지자이2차) 연지자이2차",0,0
부산광역시 부산진구 전포대로200번길 46 금오추어탕 (전포동) 금오추어탕,0,0
"부산광역시 부산진구 전포대로 294 (전포동, 서면한신아파트) 서면한신아파트",0,0
"부산광역시 부산진구 전포대로 274, (전포동, 서면대우디오빌)",0,0
"부산광역시 부산진구 동천로 70, (전포동, 서면쌍용플래티넘) 1층",0,0
"부산광역시 부산진구 동천로132번길 34, 서면해피투모로우오피스텔 (전포동) 1층 102호",0,0
부산광역시 부산진구 전포대로200번길 46 금오추어탕 (전포동) 금오추어탕,0,0
"부산광역시 부산진구 전포대로246번길 6, (전포동)",0,0
"부산광역시 부산진구 전포대로 156 (전포동, 한라비발디) 한라비발디",0,0
부산광역시 부산진구 전포동 694-5번지,0,0
"부산광역시 부산진구 전포대로171번길 12, (전포동, 서면세종그랑시아)",0,0
"부산광역시 부산진구 동성로 99-2, (전포동)",0,0
부산광역시 부산진구 서전로46번길 34 (전포동),0,0
부산광역시 부산진구 전포대로 159 (전포동),0,0
"부산광역시 부산진구 전포대로200번길 10, (전포동)",0,0
"부산광역시 부산진구 성지로 160, (초읍동) 1층",0,0
부산광역시 부산진구 성지로 62 (초읍동),0,0
"부산광역시 부산진구 성지로 102, (초읍동)",0,0
부산광역시 부산진구 새싹로 276 (초읍동),0,0
부산광역시 부산진구 초읍동 54-2번지,0,0
"부산광역시 부산진구 성지로 160, (초읍동) 1층",0,0
"부산광역시 북구 구남언덕로 19, (구포동) 1층",0,0
부산광역시 북구 백양대로 1017 한성빌딩(구포동) 한성빌딩,0,0
"부산광역시 북구 시랑로 38, (구포동)",0,0
"부산광역시 북구 낙동대로1738번길 9, 우측 (구포동) 1층",0,0
부산광역시 북구 백양대로 1156,0,0
"부산광역시 북구 구남언덕로 19, (구포동) 1층",0,0
부산광역시 북구 백양대로1050번길 26,0,0
부산광역시 북구 낙동대로 1762번길 41 1층,0,0
부산광역시 북구 모분재로 109 경동빌라,0,0
"부산광역시 북구 낙동대로1694번길 26, (구포동) 1층",0,0
부산광역시 북구 백양대로 1136 (구포동) 114동 207호 지하3층 207호,0,0
"부산광역시 북구 시랑로 75, 구포동새마을금고 (구포동)",0,0
"부산광역시 북구 팽나무로30번길 1, (구포동, 한국빌라) 101호",0,0
"부산광역시 북구 시랑로132번길 73, 하(구포동) 1층",0,0
"부산광역시 북구 시랑로 162, (구포동)",0,0
"부산광역시 북구 낙동북로 737 (구포동, 유림노르웨이숲아파트) 유림노르웨이숲아파트",0,0
부산광역시 북구 효열로 277 대영빌딩 (금곡동) 대영빌딩,0,0
"부산광역시 북구 금곡대로 432, (금곡동)",0,0
"부산광역시 북구 금곡대로616번길 57, (금곡동, 유림2차)",0,0
"부산광역시 북구 화명신도시로 255, 주공(금곡동, 율리마을주공)",0,0
"부산광역시 북구 효열로 77, (금곡동)",0,0
부산광역시 북구 효열로 277 대영빌딩 (금곡동) 대영빌딩,0,0
부산광역시 북구 효열로 211,0,0
"부산광역시 북구 금곡대로470번길 29 (금곡동, 신화명리버뷰자이) 신화명리버뷰자이",0,0
부산광역시 북구 효열로 277 대영빌딩 (금곡동) 대영빌딩,0,0
"부산광역시 북구 금곡대로 432, (금곡동)",0,0
"부산광역시 북구 금곡대로616번길 57, (금곡동, 유림2차)",0,0
"부산광역시 북구 화명신도시로 255, 주공(금곡동, 율리마을주공)",0,0
"부산광역시 북구 효열로 77, (금곡동)",0,0
부산광역시 북구 효열로 277 대영빌딩 (금곡동) 대영빌딩,0,0
부산광역시 북구 효열로 211,0,0
"부산광역시 북구 금곡대로470번길 29 (금곡동, 신화명리버뷰자이) 신화명리버뷰자이",0,0
"부산광역시 북구 만덕대로 141, 삼정그린코아아파트 1층 상가2동 3,4호",0,0
"부산광역시 북구 덕천2길 44, (덕천동) 1층",0,0
부산광역시 북구 낙동대로1781번길 1 청림빌딩 1층,0,0
부산광역시 북구 함박봉로 22 롯데아파트,0,0
부산광역시 북구 만덕대로39번길 34 (덕천동) 1층,0,0
"부산광역시 북구 만덕대로 141, 삼정그린코아아파트 1층 상가2동 3,4호",0,0
"부산광역시 북구 의성로 123, 전체(덕)",0,0
"부산광역시 북구 금곡대로 14, 덕천지하철내 (덕천동)",0,0
부산광역시 북구 의성로115번길 74 (덕천동),0,0
부산광역시 북구 의성로109번길 24 (덕천동) 1층,0,0
"부산광역시 북구 만덕대로15번길 9, (덕천동)",0,0
부산광역시 북구 만덕2로 9,0,0
"부산광역시 북구 덕천로234번길 5, (만덕동, 동원)",0,0
부산광역시 북구 만덕동 819-45번지,0,0
부산광역시 북구 상학로 36 이편한세상 금정산 1층 상가동 201호,0,0
"부산광역시 북구 만덕2로 43, (만덕동)",0,0
부산광역시 북구 만덕2로 9,0,0
"부산광역시 북구 만덕1로 82 (만덕동, 협성파크) 협성파크",0,0
"부산광역시 북구 함박봉로140번길 21, (만덕동, 만덕주공3단지아파트) 1층",0,0
부산광역시 북구 만덕2로44번길 72 (만덕동) 대성종합상가 1층 107동 101호,0,0
"부산광역시 북구 학사로 5, (화명동)",0,0
부산광역시 북구 화명신도시로 11 (화명동) 대림쌍용강변타운 1층,0,0
"부산광역시 북구 화명대로 68, 상가동 (화명동)",0,0
부산광역시 북구 양달로 78 도개공그린아파트,0,0
"부산광역시 북구 금곡대로303번길 35, 해경빌딩 (화명동) 1층 105호",0,0
"부산광역시 북구 학사로 5, (화명동)",0,0
"부산광역시 북구 산성로 33, 화명동화명동 (화명동) 400동 1호",0,0
부산광역시 북구 금곡대로285번길 30 (화명동),0,0
"부산광역시 북구 금곡대로 224 (화명동, 동원로얄듀크제주상가동)",0,0
"부산광역시 북구 금곡대로303번길 12, (화명동) 1층",0,0
"부산광역시 북구 금곡대로 166, (화명동, 화명롯데캐슬카이저)",0,0
부산광역시 북구 산성로 28 (화명동) 화명푸르지오헤리센트,0,0
"부산광역시 북구 화명대로 15, 하이페리온 (화명동) 1층 104호",0,0
"부산광역시 북구 화명신도시로 46, (화명동, 현대2차아파트)",0,0
부산광역시 북구 산성로12번길 54,0,0
부산광역시 북구 화명신도시로 70 코오롱하늘채1차아파트 1층 상가2동 106호,0,0
"부산광역시 사상구 새벽로121번길 103, (감전동) 1층",0,0
부산광역시 사상구 새벽시장로 65 1층 1동 101호,0,0
"부산광역시 사상구 낙동대로 988, (감전동) 1층",0,0
부산광역시 사상구 감전동 133-5번지 1층,0,0
"부산광역시 사상구 새벽시장로 100, (감전동)",0,0
"부산광역시 사상구 새벽로121번길 103, (감전동) 1층",0,0
"부산광역시 사상구 새벽로167번길 36, 감전한겨례태권도 (감전동) 1층",0,0
"부산광역시 사상구 새벽로167번길 82, (감전동) 1층",0,0
"부산광역시 사상구 광장로 22, (괘법동) 1층 1동 1호",0,0
"부산광역시 사상구 광장로 95, (괘법동) 1층",0,0
부산광역시 사상구 사상로170번길 24 부산전자랜드 (괘법동) 부산전자랜드,0,0
"부산광역시 사상구 사상로 243, (괘법동) 1층",0,0
"부산광역시 사상구 사상로 226, 괘법동 일부(괘법동)",0,0
"부산광역시 사상구 광장로 22, (괘법동) 1층 1동 1호",0,0
"부산광역시 사상구 낙동대로1210번길 33, (괘법동, 괘법한신2차아파트)",0,0
"부산광역시 사상구 사상로148번길 13, (괘법동)",0,0
"부산광역시 사상구 사상로223번길 40, 홀인원골프 (괘법동) A동 9호 1층",0,0
"부산광역시 사상구 사상로 201, 서부시외버스터미널 (괘법동) 1층",0,0
"부산광역시 사상구 사상로238번길 13, (괘법동) 1층",0,0
부산광역시 사상구 사상로163번길 20 1층,0,0
"부산광역시 사상구 사상로 203 (괘법동, 사상지하철역사내) 1층",0,0
"부산광역시 사상구 백양대로700번길 140, 신라대학교 (괘법동)",0,0
부산광역시 사상구 사상로 276 불구이돈덕포지점,0,0
부산광역시 사상구 덕상로 58-1,0,0
부산광역시 사상구 백양대로804번길 31 부원파크타운,0,0
"부산광역시 사상구 사상로 307, (덕포동)",0,0
부산광역시 사상구 사상로342번길 27 (덕포동) 1층 2동 103호,0,0
부산광역시 사상구 사상로 276 불구이돈덕포지점,0,0
"부산광역시 사상구 백양대로 712, (덕포동, 남영)",0,0
부산광역시 사상구 모라로110번길 47 대양빌딩 (모라동) 대양빌딩,0,0
"부산광역시 사상구 백양대로 906 (모라동,우성아파트)상가 1동 101호",0,0
부산광역시 사상구 사상로 512 모라리버빌 1층 102호,0,0
"부산광역시 사상구 모라로64번길 82 (모라동, 모라역베스티움더시티) 모라역베스티움더시티",0,0
부산광역시 사상구 백양대로 921-20 (모라동) 1층,0,0
부산광역시 사상구 모라로110번길 47 대양빌딩 (모라동) 대양빌딩,0,0
"부산광역시 사상구 모라로51번길 51, (모라동)",0,0
"부산광역시 사상구 모라로110번길 96, (모라동) 1층",0,0
부산광역시 사상구 모라로 22 (모라동),0,0
"부산광역시 사상구 사상로319번길 41, (삼락동)",0,0
"부산광역시 사상구 낙동대로 1274, (삼락동)",0,0
"부산광역시 사상구 엄궁로 203, 필지(엄궁동) 1호",0,0
부산광역시 사상구 농산물시장로 22 (엄궁동) 1층,0,0
"부산광역시 사상구 농산물시장로25번길 70, 청과물도매시장 (엄궁동)",0,0
"부산광역시 사상구 엄궁북로 57, (엄궁동)",0,0
"부산광역시 사상구 엄궁로 40, (엄궁동, 엄궁한신2차아파트)",0,0
"부산광역시 사상구 엄궁로 203, 필지(엄궁동) 1호",0,0
"부산광역시 사상구 가야대로330번길 89, (주례동)",0,0
"부산광역시 사상구 가야대로318번길 89, (주례동)",0,0
부산광역시 사상구 주례동 산68번지,0,0
"부산광역시 사상구 가야대로344번길 89, (주례동)",0,0
"부산광역시 사상구 주례로 10, (주례동)",0,0
"부산광역시 사상구 가야대로330번길 89, (주례동)",0,0
"부산광역시 사상구 주례로 45, 종합운동장 (주례동)",0,0
"부산광역시 사상구 가야대로 227, 형제공업 사(주례동)",0,0
"부산광역시 사상구 백양대로494번길 12, (주례동, 주례동일1차아파트 상가동 1층) -동 -호",0,0
부산광역시 사상구 주례동 507-27번지,0,0
"부산광역시 사상구 가야대로 326, (주례동)",0,0
부산광역시 사상구 양지로30번길 19 (주례동) CU주례양지점 1층,0,0
"부산광역시 사상구 냉정로 129, (주례동, 동서그린빌) 1동",0,0
부산광역시 사상구 가야대로366번길 56 (주례동),0,0
부산광역시 사상구 새벽로77번길 3 (학장동),0,0
부산광역시 사상구 학장로 107 (학장동),0,0
부산광역시 사상구 대동로 102 (학장동),0,0
"부산광역시 사상구 학감대로 149, (학장동) 1층",0,0
부산광역시 사상구 학감대로 120 현재빌딩,0,0
부산광역시 사상구 새벽로77번길 3 (학장동),0,0
부산광역시 사상구 대동로 132 청파아파트,0,0
"부산광역시 사하구 감천로 141, (감천동) 1층",0,0
부산광역시 사하구 옥천로 43 (감천동),0,0
"부산광역시 사하구 감천로 45, (감천동)",0,0
"부산광역시 사하구 사하로 129, (괴정동) 1층",0,0
부산광역시 사하구 낙동대로216번길 17 1층,0,0
"부산광역시 사하구 오작로 100, (괴정동) 1층",0,0
"부산광역시 사하구 낙동대로 180, 상가(괴정동, 경성스마트더블유)",0,0
"부산광역시 사하구 대티로1번길 22 (괴정동, 괴정스타클래스) 1층 109동 111,112호",0,0
"부산광역시 사하구 사하로 129, (괴정동) 1층",0,0
부산광역시 사하구 승학로233번길 50 (괴정동) 괴정자유2차아파트 1층 상가1동 102호,0,0
부산광역시 사하구 괴정로 272(괴정동) 1층,0,0
"부산광역시 사하구 낙동대로 247, (괴정동) 1층",0,0
"부산광역시 사하구 낙동대로233번길 19, (괴정동) 1층",0,0
"부산광역시 사하구 낙동대로 265, 상가동 101,102호 1층 101,102호",0,0
"부산광역시 사하구 오작로 10 (괴정동, 괴정동원맨션) 괴정동원맨션",0,0
부산광역시 사하구 낙동대로280 단지 내 상가,0,0
"부산광역시 사하구 낙동대로 301, (괴정동, 일동지에닌) 1층 105호",0,0
부산광역시 사하구 감천항로405번길 45 (구평동),0,0
부산광역시 사하구 서포로30번길 3 (구평동) 1층,0,0
"부산광역시 사하구 서포로30번길 12 (구평동, 상하이편한세상2차) 1층 105호",0,0
부산광역시 사하구 구평동 산54-1번지,0,0
"부산광역시 사하구 다대로429번길 15, 양덕빌딩 외5필지 제(다대동)",0,0
"부산광역시 사하구 윤공단로 11, (다대동)",0,0
부산광역시 사하구 다대동로6번길 1 (다대동),0,0
"부산광역시 사하구 윤공단로17번길 104, (다대동)",0,0
"부산광역시 사하구 다송로 23, (다대동, 다대롯데캐슬블루) 110호",0,0
"부산광역시 사하구 다대로429번길 15, 양덕빌딩 외5필지 제(다대동)",0,0
"부산광역시 사하구 다송로 68, (다대동) 32호",0,0
부산광역시 사하구 다대로 440 지하1층 나동,0,0
부산광역시 사하구 다송로72번길 82 에스엔씨빌딩 (다대동) 에스엔씨빌딩,0,0
"부산광역시 사하구 다대로 394, (다대동) 신다대아파트",0,0
"부산광역시 사하구 윤공단로 123, (다대동, 다대푸르지오아파트) 122동 102호",0,0
"부산광역시 사하구 다대로130번길 1, (신평동)",0,0
"부산광역시 사하구 신산로 177-10, (신평동) 백남맨션",0,0
부산광역시 사하구 장평로299번길 13 삼성빌라,0,0
"부산광역시 사하구 하신중앙로 176, (신평동)",0,0
"부산광역시 사하구 하신번영로 140, 신평지하철역내 (신평동)",0,0
"부산광역시 사하구 다대로130번길 1, (신평동)",0,0
부산광역시 사하구 비봉로 46,0,0
"부산광역시 사하구 두송로 57, 상가동(장림동, 장림신도) 1동 102호",0,0
"부산광역시 사하구 장림번영로 53, (장림동, 나산리버빌)",0,0
"부산광역시 사하구 다대로1066번길 56, (장림동)",0,0
"부산광역시 사하구 장림시장5길 2, (장림동)",0,0
"부산광역시 사하구 장림번영로 104, (장림동, 성경센스빌) 1층 103호",0,0
"부산광역시 사하구 두송로 57, 상가동(장림동, 장림신도) 1동 102호",0,0
"부산광역시 사하구 다대로277번길 23, (장림동)",0,0
부산광역시 사하구 다대로 305 장림현대아파트,0,0
"부산광역시 사하구 장평로 87, (장림동, 협성르네상스)",0,0
부산광역시 사하구 낙동대로 550번길 37 동아대학교 승학캠퍼스 한림생활관 승학1관 S15(E),0,0
"부산광역시 사하구 하신번영로 423, 세진빌딩 (하단동)",0,0
부산광역시 사하구 낙동남로1357번길 24 1층,0,0
"부산광역시 사하구 낙동남로1405번길 6, (하단동)",0,0
"부산광역시 사하구 낙동대로486번길 6, 상가호(하단동, EF골든빌라)",0,0
부산광역시 사하구 낙동대로 550번길 37 동아대학교 승학캠퍼스 한림생활관 승학1관 S15(E),0,0
"부산광역시 사하구 낙동남로1390번길 5, (하단동, 나산리버빌) 1층 101호",0,0
"부산광역시 사하구 낙동대로 501, (하단동, 하구언)",0,0
"부산광역시 사하구 괴정로 83, (하단동)",0,0
"부산광역시 사하구 낙동대로549번길 29, (하단동, 청목미르피아) 1층 301동 101호",0,0
"부산광역시 사하구 낙동남로 1362, (하단동, 나산리츠)",0,0
부산광역시 사하구 낙동대로457번길 12 아람빌리지오피스텔 (하단동) 아람빌리지오피스텔,0,0
"부산광역시 사하구 하신번영로300번길 77, (하단동)",0,0
"부산광역시 사하구 낙동남로 1415, 단지하철역내 (하단동)",0,0
"부산광역시 사하구 낙동대로520번길 14, (하단동, 하단청구) 1층 101호",0,0
"부산광역시 사하구 낙동남로1423번길 3, (하단동)",0,0
"부산광역시 강서구 제도로 750, (강동동) 1층",0,0
"부산광역시 강서구 미음산단로 9, (구랑동)",0,0
"부산광역시 서구 천마로 57, (남부민동, 대동맨션) 1층",0,0
부산광역시 서구 충무대로 229 1층,0,0
부산광역시 서구 충무대로 243-4 1층,0,0
부산광역시 강서구 생곡로 26 점포 (녹산동) 점포,0,0
부산광역시 강서구 녹산동 1492-1번지 1층,0,0
부산광역시 강서구 녹산동 562-4번지,0,0
"부산광역시 강서구 대저로274번길 35, (대저1동) 1층",0,0
"부산광역시 강서구 대저중앙로 353, (대저1동)",0,0
부산광역시 강서구 대저중앙로 208 (대저1동),0,0
부산광역시 강서구 낙동북로 175 강서LPG충전소 (대저1동) 강서LPG충전소,0,0
"부산광역시 강서구 공항로811번가길 60, (대저2동) 1층",0,0
"부산광역시 강서구 공항앞길221번길 7, (대저2동)",0,0
"부산광역시 강서구 유통단지1로 41, (대저2동) 104호",0,0
부산광역시 강서구 대저2동 2798-1번지,0,0
부산광역시 강서구 공항진입로 108 (대저2동),0,0
"부산광역시 강서구 공항로811번가길 60, (대저2동) 1층",0,0
"부산광역시 강서구 경전철로 34, 1층(대저2동) 1층",0,0
부산광역시 강서구 대저동서로 229 (대저2동),0,0
부산광역시 강서구 맥도강변길 905 (대저2동),0,0
부산광역시 강서구 맥도길 161 (대저2동),0,0
부산광역시 강서구 대저2동 2806-1번지,0,0
부산광역시 강서구 공항로569번길 22 (대저2동),0,0
"부산광역시 강서구 유통단지1로 50, 부산티플렉스지원 시설(대저2동) 다동 107호",0,0
부산광역시 서구 보수대로 166 (동대신동1가),0,0
"부산광역시 서구 구덕로296번길 49, (동대신동2가)",0,0
"부산광역시 서구 대신공원로 19, (동대신동3가)",0,0
"부산광역시 서구 대신공원로 32, (동대신동3가)",0,0
"부산광역시 서구 구덕로322번길 29, (동대신동3가)",0,0
부산광역시 강서구 동선1길 124 (동선동),0,0
"부산광역시 강서구 명지오션시티11로 22, 명지두산위브",0,0
"부산광역시 강서구 명지오션시티4로 60, (명지동)",0,0
부산광역시 강서구 명지동 1746-2번지,0,0
"부산광역시 강서구 명지국제11로 51, (명지동)",0,0
부산광역시 강서구 명지동 1866-9번지 1층,0,0
"부산광역시 강서구 명지오션시티11로 22, 명지두산위브",0,0
부산광역시 강서구 명지동 1649-2번지,0,0
부산광역시 강서구 명지동 3404번지 1층,0,0
부산광역시 강서구 명지동 2157-3번지 1층 1동 1호,0,0
"부산광역시 강서구 명지국제8로 240, (명지동) 1층 101호",0,0
부산광역시 강서구 명지동 1863-2번지,0,0
"부산광역시 강서구 명지국제7로 133, (명지동) 1층 20호",0,0
부산광역시 강서구 명지동 2211번지,0,0
부산광역시 강서구 명지동 1094-4번지 1층,0,0
"부산광역시 강서구 명지동 3432-3번지, 판매시설B동",0,0
부산광역시 강서구 명지동 3479-1,0,0
"부산광역시 강서구 명지오션시티8로34번길 2, (명지동)",0,0
부산광역시 강서구 명지국제5로 90 (명지동) 중흥S-클래스에듀오션 1층 231동 101호 102호,0,0
"부산광역시 강서구 명지오션시티11로 51, 상가(323)동 301-9~10호(명지동, 영어도시퀸덤1차) 1층",0,0
"부산광역시 강서구 명지오션시티10로 16 (명지동, 영어도시퀸덤1차) 상가(222)동 234-5호 1층",0,0
부산광역시 강서구 명지오션시티6로 33 엘크루블루오션 C2동 B114호 1층,0,0
"부산광역시 강서구 가락대로961번길 54, (범방동)",0,0
"부산광역시 강서구 범방3로 76, (범방동)",0,0
"부산광역시 서구 구덕로 224, (부민동1가) 1층 1동 109호",0,0
"부산광역시 서구 구덕로 205, (부민동2가)",0,0
"부산광역시 서구 구덕로250번길 17, (부용동1가)",0,0
"부산광역시 서구 부용로 28, (부용동2가) 1층 1동 1호",0,0
부산광역시 서구 대영로38번길 11,0,0
"부산광역시 서구 구덕로 281, (서대신동1가)",0,0
"부산광역시 서구 대영로 24, (서대신동2가, 보람)",0,0
부산광역시 서구 꽃마을로 23 (서대신동3가),0,0
"부산광역시 서구 구덕로 335-1 (서대신동3가, 서대센츄럴타운) 서대센츄럴타운",0,0
부산광역시 서구 꽃마을로 159,0,0
"부산광역시 서구 대티로 159 (서대신동3가, 협성르네상스) 협성르네상스",0,0
"부산광역시 서구 대영로45번길 80, (서대신동3가)",0,0
부산광역시 서구 꽃마을로 23 (서대신동3가),0,0
"부산광역시 강서구 신항남로 330 (성북동) 현장매점, PSA부산산항국제터미널(주) 1층",0,0
"부산광역시 강서구 녹산산단232로 38-25, (송정동) 1층",0,0
"부산광역시 강서구 녹산산단335로 24-8, 101호(송정동)",0,0
부산광역시 강서구 녹산산단335로 12-7 태흥빌딩 (송정동) 태흥빌딩 1층,0,0
"부산광역시 강서구 신호산단2로 33, 골든뷰 (신호동) 1층 104호",0,0
부산광역시 강서구 신호산단1로 76,0,0
"부산광역시 강서구 신호산단1로 215, 새미래오피스텔 빌딩(신호동) 1층 104호",0,0
부산광역시 강서구 신호산단1로 124,0,0
"부산광역시 강서구 신호산단4로 27, (신호동, 부산신호사랑으로부영2차아파트)",0,0
"부산광역시 강서구 신호산단2로 33, 골든뷰 (신호동) 1층 104호",0,0
"부산광역시 강서구 신호산단5로 61, (신호동)",0,0
"부산광역시 서구 구덕로 165, (아미동1가)",0,0
부산광역시 서구 구덕로185번길 30 (아미동2가),0,0
부산광역시 서구 까치고개로 204-1 (아미동2가),0,0
"부산광역시 서구 원양로 310, (암남동) 1층",0,0
부산광역시 서구 충무대로 24 송도혜성주상복합빌딩,0,0
"부산광역시 서구 감천로 255, (암남동) 1층",0,0
부산광역시 서구 암남공원로 47-8 (암남동),0,0
"부산광역시 서구 송도해변로 97, (암남동)",0,0
부산광역시 강서구 호계로 23 (죽림동),0,0
"부산광역시 강서구 과학산단로306번길 10 (지사동, 협성·DS엘리시안) 1층 117동 101,102호",0,0
"부산광역시 강서구 과학산단2로20번길 22, (지사동)",0,0
부산광역시 강서구 과학산단2로3번길 56 (지사동),0,0
부산광역시 강서구 과학산단2로20번길 69 지사금강펜테리움,0,0
"부산광역시 강서구 거가대로 2571, (천성동)",0,0
부산광역시 강서구 가덕해안로 761 (천성동),0,0
"부산광역시 서구 충무대로275번길 5, (충무동1가)",0,0
"부산광역시 서구 천마로 201, (충무동3가)",0,0
"부산광역시 서구 구덕로148번길 31-1, (토성동5가) 1층",0,0
"부산광역시 강서구 화전산단2로 68, (화전동)",0,0
"부산광역시 강서구 낙동남로 526, (화전동)",0,0
부산광역시 강서구 화전산단4로 74 1층 104호,0,0
"부산광역시 강서구 화전산단4로 74 (화전동, 우방아이유쉘) 우방아이유쉘",0,0
"부산광역시 수영구 광일로29번가길 37, (광안동)",0,0
"부산광역시 수영구 광일로 13-3, (광안동)",0,0
부산광역시 수영구 무학로49번길 53 (광안동),0,0
"부산광역시 수영구 무학로33번길 4, (광안동)",0,0
"부산광역시 수영구 광서로10번길 30, (광안동, 삼우빌라)",0,0
"부산광역시 수영구 광일로29번가길 37, (광안동)",0,0
"부산광역시 수영구 광안로7번길 22, 창성빌딩 (광안동) 1층",0,0
부산광역시 수영구 광안로 20 (광안동) 1층 109동 120호,0,0
"부산광역시 수영구 광안로62번길 39, (광안동 부산광안대우아이빌) 1층 107,108호",0,0
부산광역시 수영구 광남로 102 1층 102호,0,0
부산광역시 수영구 광서로 50,0,0
"부산광역시 수영구 광안로48번길 37, (광안동, 은하) 101호",0,0
부산광역시 수영구 광안동 165-9번지,0,0
"부산광역시 수영구 수영로521번가길 3, (광안동)",0,0
"부산광역시 수영구 망미번영로38번길 87, (광안동) 1층",0,0
부산광역시 수영구 수영로618번길 17,0,0
부산광역시 수영구 수영로 712 (광안동) 디온플레이스어반,0,0
"부산광역시 수영구 무학로9번길 86, (광안동, 중앙푸름채) 1층",0,0
"부산광역시 수영구 장대골로7번길 42, (광안동, 강산해오름) 1층 A동 101,102호",0,0
부산광역시 수영구 수영로 641 (광안동) 1층 101동 103호,0,0
"부산광역시 수영구 남천바다로9번길 27, (광안동)",0,0
부산광역시 수영구 수영로 393 (남천동),0,0
"부산광역시 수영구 수영로 413-1, (남천동) 1층",0,0
"부산광역시 수영구 남천동로 7, (남천동) 1층",0,0
"부산광역시 수영구 수영로388번길 37 (남천동) 57, (남천동, 광남) 1층",0,0
"부산광역시 수영구 수영로 493, 좋은강안병원 남(남) 1층",0,0
부산광역시 수영구 수영로 393 (남천동),0,0
부산광역시 수영구 과정로85번길 70 망미로얄베스토피아아파트,0,0
"부산광역시 수영구 과정로42번길 55, (망미동) 1층",0,0
"부산광역시 수영구 과정로56번길 7, (망미동) 1층",0,0
부산광역시 수영구 망미배산로18번길 21 (망미동),0,0
"부산광역시 수영구 망미배산로76번가길 26-19, (망미동)",0,0
부산광역시 수영구 과정로85번길 70 망미로얄베스토피아아파트,0,0
부산광역시 수영구 광안해변로278번길 42 오션브릿지 (민락동) 오션브릿지,0,0
부산광역시 수영구 광남로223번길 5-1 (민락동),0,0
"부산광역시 수영구 광남로 248, (민락동)",0,0
부산광역시 수영구 광남로258번길 35 1층,0,0
"부산광역시 수영구 민락로 32, (민락동) 1층",0,0
부산광역시 수영구 광안해변로278번길 42 오션브릿지 (민락동) 오션브릿지,0,0
"부산광역시 수영구 수영로 776, 104호 (민락동, 더샵센텀포레)",0,0
"부산광역시 수영구 광안해변로 326번길 31, 이편한세상오션테라스4단지 근린생활시설",0,0
"부산광역시 수영구 광안해변로 386, (민락동) 롯데캐슬자이언트",0,0
부산광역시 수영구 민락수변로17번길 35 (민락동),0,0
"부산광역시 수영구 광안해변로 279, (민락동)",0,0
"부산광역시 수영구 광안해변로 273, (민락동)",0,0
부산광역시 수영구 무학로 64 1층,0,0
"부산광역시 수영구 감포로88번길 3, (민락동)",0,0
지하2층 401동상가동 116호,0,0
"부산광역시 수영구 광안해변로294번길 3, (민락동, 진로비치아파트) 1층 에이동 103호",0,0
부산광역시 수영구 수영성로 2 (수영동),0,0
"부산광역시 수영구 구락로 8-19, (수영동)",0,0
"부산광역시 연제구 세병로 74 (거제동, 거제일동미라주상가) 1층 107동 102호",0,0
부산광역시 연제구 해맞이로 23 거제유림아시아드,0,0
"부산광역시 연제구 법원북로 45, (거제동)",0,0
"부산광역시 연제구 교대로16번길 15, (거제동, 샘터)",0,0
"부산광역시 연제구 거제대로 254, (거제동) 1층",0,0
"부산광역시 연제구 세병로 74 (거제동, 거제일동미라주상가) 1층 107동 102호",0,0
"부산광역시 연제구 명륜로 14 (거제동, 청마마이우스) 청마마이우스",0,0
부산광역시 연제구 거제시장로 43 (거제동),0,0
부산광역시 연제구 거제시장로 21,0,0
"부산광역시 연제구 중앙대로 999, 부산시청 지하철역 내(연산동)",0,0
부산광역시 연제구 월드컵대로119번길 31 (연산동),0,0
"부산광역시 연제구 고분로 170, 부산경상대학 경상관내(연산동)",0,0
"부산광역시 연제구 연제로 30, 105동 104호 1층",0,0
"부산광역시 연제구 중앙대로 1001 부산광역시청,부산광역시의회",0,0
"부산광역시 연제구 중앙대로 999, 부산시청 지하철역 내(연산동)",0,0
"부산광역시 연제구 고분로 280, (연산동, 부산센텀푸르지오) 1층 상가동 103,104호",0,0
부산광역시 연제구 중앙대로1134번길 34 경보오피스텔 (연산동) 경보오피스텔,0,0
"부산광역시 연제구 중앙대로1054번길 8, (연산동)",0,0
부산광역시 연제구 황령산로 620 (연산동),0,0
"부산광역시 연제구 좌수영로 225, (연산동)",0,0
부산광역시 연제구 연수로218번길 2 (연산동),0,0
"부산광역시 연제구 토곡남로 10, (연산동) 1층 1동 1호",0,0
"부산광역시 연제구 연수로 130 (연산동, 연산더샵) 연산더샵 1층",0,0
"부산광역시 연제구 신촌로 21, (연산동)",0,0
부산광역시 연제구 과정로 273 (연산동) 1층,0,0
부산광역시 연제구 중앙천로 17 (연산동),0,0
"부산광역시 연제구 월드컵대로 144, (연산동)",0,0
