address,latitude,longitude
"부산광역시 북구 만덕대로 3, 1층 101호 (덕천동)",0,0
부산 사상구 덕포동 삼덕로 28,0,0
부산광역시 사상구 사상로309번길 23 1층[세븐일레븐 부분](덕포동),0,0
부산시 사상구 덕상로 22 (덕포동),0,0
부산광역시 중구 동광길 99 ,0,0
부산광역시 동구 증산로 150-3 ,0,0
부산광역시 서구 구덕로296번길 20 제1층 전부(동대신동2가),0,0
부산광역시 동래구 여고북로 125 1층 일부(온천동),0,0
부산광역시 동래구 안남로 79 뜨란채아파트 1층 105호,0,0
부산광역시 동래구 온천동 중앙대로1333번길 72 101호,0,0
부산광역시 동래구 명륜로129번나길 49 ,0,0
부산광역시 동래구 온천천로 165 ,0,0
"부산광역시 동래구 충렬대로200번길 25, 상가 110동 1층 106호, 107호(수안동, 한진타운)",0,0
부산광역시 동래구 안락로 38 1층 (안락동),0,0
부산광역시 동래구 차밭골로20번길 3(온천동) ,0,0
부산광역시 해운대구 해운대로 540 해운대동백두산위브더제니스 제지하1층104호,0,0
부산광역시 영도구 상리로 33 1층일부(동삼동),0,0
부산광역시 사상구 가야대로366번길 14 1층 코너부분(주례동),0,0
부산광역시 사하구 승학로 17번길 73,0,0
부산광역시 금정구 체육공원로 541(두구동),0,0
"부산광역시 해운대구 양운로 182 (좌동, 두산1차아파트)",0,0
"부산광역시 동래구 우장춘로56번길 3, 1층",0,0
"부산광역시 동구 중앙대로274번길 7-3 제1층 102호(초량동, 부산역유림줄리엣)",0,0
"부산광역시 연제구 월드컵대로 55, 301동 106호, 107호(연산동)",0,0
부산시 부산진구 가야대로 772 (부전동),0,0
부산광역시 기장군 기장읍 동암해안길 30 1층,0,0
부산광역시 부산진구 전포대로275번길 20 서면롯데캐슬스카이 102-118,0,0
"부산광역시 연제구 월드컵대로252번길 5, 103호,104호(거제동,다뉴브하이타운상가)",0,0
"부산광역시 부산진구 가야대로 772, 지하1층",0,0
부산광역시 동래구 명륜로112번길 41 ,0,0
부산광역시 수영구 망미로22번길 42 (망미동),0,0
부산광역시 수영구 연수로 263번길 13 (망미동),0,0
부산광역시 수영구 연수로310번길 26 ,0,0
부산광역시 수영구 연수로337-1 1층 전체(망미동),0,0
부산광역시 동래구 명륜로 222 ,0,0
부산광역시 동래구 명륜로 120-1(명륜동) ,0,0
부산광역시 강서구 명지오션시티8로34번길 30 ,0,0
"부산광역시 강서구 명지오션시티3로 23 102,103호",0,0
부산광역시 강서구 명지국제6로 99 에이동 1층 143-1호,0,0
부산광역시 강서구 명지국제8로 19 ,0,0
부산시 강서구 명지오션시티 11로 84 명지동 롯데캐슬 아파트,0,0
"부산광역시 강서구 명지오션시티12로 10 상가동 101호, 102호(명지동, 엘크루솔마레)",0,0
부산광역시 강서구 명지국제5로 148번길 10,0,0
부산광역시 강서구 명지오션시티9로 49 ,0,0
부산광역시 강서구 명지국제8로 235 ,0,0
부산광역시 강서구 명지국제7로 37 ,0,0
부산광역시 사상구 사상로525번길 28 (모라동),0,0
"부산광역시 사상구 백양대로 954,1층 (모라동)",0,0
부산시 부산진구 모라로 67 (모라동),0,0
부산광역시 사상구 백양대로934번길 56 2층 ,0,0
부산광역시 남구 전포대로 90 대진소방 1층,0,0
"부산광역시 남구 수영로39번가길 83, 제상가동 1층 제101호",0,0
"부산광역시 남구 전포대로 64, 101호 ",0,0
부산광역시 남구 수영로 17 ,0,0
부산광역시 남구 고동골로59번길 86 동춘자기 1층,0,0
부산광역시 남구 고동골로28번길 3 1층(문현동),0,0
부산광역시 남구 장고개로 105 ,0,0
