address,latitude,longitude
부산 사하구 마하로10(괴정4동 1102-7),0,0
"부산 사하구 사리로64-1, 1층 (괴정동 213-17)",0,0
"부산 사하구 다대로72, 마동 101호(괴정4동 1270-6, 오성빌라)",0,0
부산 사하구 낙동대로214(괴정3동 1001-1),0,0
부산 사하구 사하로166(괴정3동 477-2),0,0
부산 사하구 오작로145 (괴정동 350-38),0,0
"부산 사상구 백양대로934번길94, 상가동 103호,104호 (모라동 164, 사상구남역동원로얄듀크)",0,0
부산 북구 백양대로1036번길5 (구포동 915-31),0,0
"부산 북구 만덕1로49 (만덕1동 954, 휴먼시아아파트)",0,0
부산 북구 백양대로1100(구포2동 986),0,0
부산 금정구 금강로403번길18 (구서동 460-11),0,0
"부산 금정구 체육공원로37(구서1동 486-8, 제일슈퍼)",0,0
"부산 금정구 금강로503, 제근린2동 102호,103호 (구서동 1049)",0,0
"부산 금정구 금강로503, 상가 3동 101호 (구서동 1049, 롯데캐슬2차)",0,0
"부산 금정구 중앙대로1805번길6 (구서1동 420-35, 삼백크라시앙)",0,0
부산 금정구 금강로565번길51 (구서동 1023-37),0,0
"부산 금정구 금정로237번길20, 1층 GS25구서역점 (구서동 84-1)",0,0
부산 사하구 감천항로433 (구평동 476-7),0,0
부산 사하구 감천항로527 (구평동 494-11),0,0
"부산 사하구 을숙도대로709번길31, 상가동 302,303,304호 (구평동 17, 구평1차자유아파트)",0,0
"부산 사상구 모라로90, 1층 (모라동 956)",0,0
"부산 북구 팽나무로18, 1층 (구포동 1207-1, 성화빌라)",0,0
"부산 북구 백양대로1063번길1, 1층 (구포동 932-34)",0,0
부산 북구 모분재로103 (구포동 810-1),0,0
부산 북구 시랑로141번길37 (구포3동 1234-35),0,0
부산 북구 금곡대로7번길38 (덕천2동 351-5),0,0
부산 북구 구포만세길89(구포1동 1060-84),0,0
부산 북구 낙동대로1762번길9(구포1동 520),0,0
"부산 북구 팽나무로51, 하나더마트 (구포동 1198-25)",0,0
부산 북구 시랑로103 (구포동 1227-8),0,0
부산 북구 낙동대로1762번길76(구포1동 430-14),0,0
"부산 해운대구 해운대로469번길8, 1층 102호 (우동 963-4)",0,0
"부산 북구 금곡대로550번길30, 101호,102호,103호 (금곡동 812-6)",0,0
부산 북구 효열로37번길26 (금곡동 1112-3),0,0
"부산 북구 효열로135, 301호,302호 (금곡동 832, 동원역삼정그린코아)",0,0
"부산 북구 금곡대로616번길10-7, 금곡2단지종합상가 105호 108호 (금곡동 98-1)",0,0
부산 금정구 공단로21 (금사동 85-15),0,0
부산 금정구 삼어로206(금사동 46-2),0,0
부산 금정구 금사로100 (금사동 50-9),0,0
부산 금정구 무학송로134(부곡3동 15-11),0,0
"부산 금정구 금정로149번길8 (장전1동 213-9, LG25)",0,0
"부산 기장군 기장읍 차성서로80, 1층 전체 (대라리 1005-4)",0,0
부산 기장군 기장읍 차성동로88(동부리 284-10),0,0
"부산 기장군 기장읍 차성동로167-10 (교리 343-1, 가화만사성)",0,0
부산 기장군 기장읍 차성동로172번길22 (교리 361-2),0,0
"부산 기장군 기장읍 대청로71번길13, 1층 전체 (청강리 294-3)",0,0
"부산 기장군 기장읍 대청로45번길19, 101호, 102호 (대라리 148-9)",0,0
부산 기장군 기장읍 차성동로126번길15 (동부리 377-6),0,0
"부산 기장군 기장읍 읍내로101 (동부리 274-29, GS25)",0,0
"부산 기장군 기장읍내리 791-5번지 101호,102호",0,0
"부산 기장군 기장읍 배산로8번길72, 1층 전체 (서부리 409)",0,0
"부산 기장군 기장읍 청강로76, 107동 103호, 105호 (청강리)",0,0
부산 기장군 장안읍 좌동길40 (좌동리 591),0,0
부산 기장군 장안읍 좌동길40 (좌동리 591),0,0
"부산 기장군 기장읍 차성남로65번길3 (대라리 126-6, LG25)",0,0
"부산 기장군 기장읍 차성로461, 108동 101호 (교리 2, 이진캐스빌블루1차아파트)",0,0
부산 기장군 기장읍 차성로218 (대라리 166-25),0,0
"부산 기장군 기장읍 대청로72번길9(청강리 703-4, 성문타일도기상사)",0,0
"부산 기장군 기장읍 차성남로91, 104호, 105호 (청강리 52-4)",0,0
"부산 기장군 기장읍 차성서로51, 1층 (대라리 240)",0,0
"부산 기장군 기장읍 대변로14 (청강리 285-3, 해리빌라)",0,0
"부산 기장군 기장읍 차성로340, 1층 (동부리 150-16, 명성빌딩)",0,0
부산 기장군 기장읍 차성동로157(교리 347-4),0,0
"부산 해운대구 반여로67, 상가 115동 102호 (반여1동 1662, 꿈에그린)",0,0
"부산 해운대구 반여로67, 116동 102호(반여동 1662)",0,0
"부산 사하구 서포로30번길42, 상가동 101호,102호,103호 (구평동 513)",0,0
"부산 사하구 신산북로41, 상가동 104호 (신평동 383)",0,0
부산 금정구 범어천로38번길29 (남산동 45-20),0,0
"부산 금정구 금단로136, 호 (상가동 35-8, 삼성아파트)",0,0
부산 금정구 두실로16 (남산동 130-9),0,0
"부산 금정구 중앙대로2044 (남산동 251-4, 남산주유소)",0,0
부산 금정구 금샘로526(남산동 972-6),0,0
부산 금정구 남산로30(남산동 335-44),0,0
"부산 수영구 수영로479 (남천1동 47-1, 화목타운상가)",0,0
"부산 수영구 남천동로91, 상가 1층 105호 (남천동 148-17, 남천금호어울림더비치)",0,0
부산 수영구 수영로452-13 (남천1동 28-28),0,0
"부산 수영구 남천동로24번길30, 1층 111호 (남천동 21-9, 봉황파크아파트)",0,0
"부산 수영구 수영로476번길11 (남천1동 36-25, 푸른별)",0,0
"부산 수영구 남천동로10번길58, 1층 (남천동 24-21)",0,0
부산 중구 보수대로14(부평동2가 45-6),0,0
부산 영도구 절영로35번길27 (대교동2가 169-5),0,0
부산 영도구 남항로13(남항동1가 63),0,0
"부산 중구 중앙대로80, 105호(중앙동4가 23-1)",0,0
부산 강서구 녹산산단232로38-3(송정동 1715-5),0,0
부산 강서구 대저로275 (대저1동 2342-5),0,0
"부산 사상구 광장로21번길63, 6동 1층 (괘법동 520-17, 보배빌라)",0,0
부산 사하구 사리로7번길27 (괴정동 400-22),0,0
"부산 중구 중앙대로지하 17, 광복지하도상가 B-1, B-2 (중앙동6가 9-1)",0,0
부산 금정구 부곡로141번길10 (부곡동 273-8),0,0
"부산 연제구 시청로32번길4, 1,2층 (연산동 1503-10)",0,0
부산 영도구 해양로113 (청학동 1-111),0,0
부산 사하구 다대낙조2길85 (다대1동 1548),0,0
"부산 사하구 다대낙조2길100, 주상가동 101호 (다대동 1624, 다대동롯데캐슬몰운대아파트)",0,0
"부산 사하구 다송로72번길64, 1층 110호 (다대동 1575-2)",0,0
부산 사하구 다대동로54 (다대1동 195-2),0,0
부산 사하구 다대로680(다대1동 1552-11),0,0
부산 사하구 윤공단로3 (다대동 652-1),0,0
부산 사하구 다송로70 (다대동 1577-8),0,0
부산 사하구 다대로636(다대1동 1551-25),0,0
부산 사하구 다대동로19 (다대1동 703),0,0
부산 사하구 윤공단로14번길61 (다대동 942-13),0,0
"부산 사하구 다송로36 (다대2동 37, 코오롱아파트)",0,0
부산 사하구 다대로702(다대1동 1548-35),0,0
"부산 사하구 다대로473, 상가2동 1-1호 및 2호 (다대동 120-1)",0,0
부산 사하구 다대로474 (다대동 113-15),0,0
부산 해운대구 달맞이길193(중2동 1489-4),0,0
"부산 해운대구 달맞이길117번나길93, 지하1층 101호 (중동 1483-14)",0,0
부산 기장군 정관면 달산3길18 (달산리 1024-10),0,0
부산 부산진구 당감서로81 (당감동 751-10),0,0
"부산 부산진구 가야대로635-13, 노유자시설동 1층 (당감동 123, 당감동태화현대2차아파트)",0,0
부산 부산진구 가야대로703번나길4(당감2동 69-8),0,0
"부산 사하구 승학로132, 1층 (당리동 350-32)",0,0
"부산 사하구 낙동대로422, 1층 (당리동 316-21)",0,0
부산 사하구 제석로18번길77 (당리동 325-13),0,0
"부산 사하구 제석로160, 상가동 201호, 202호 (당리동 16-7, 당리동1차동원베네스트아파트)",0,0
부산 사하구 낙동대로450번길2 (당리동 304-3),0,0
부산 부산진구 성지로155(초읍동 291-3),0,0
"부산 북구 화명신도시로37, 상가 B동 101호 (화명동 2306, 대림쌍용강변타운)",0,0
"부산 해운대구 대천로103번길9 (좌동 1286, 대림2차아파트)",0,0
부산 서구 구덕로334(동대신동3가 340-14),0,0
"부산 서구 대티로161, 301동 101호 (서대신동3가 762, 대신롯데캐슬)",0,0
"부산 서구 구덕로350 (동대신동3가 173, 문화아파트)",0,0
"부산 서구 고운들로181, 상가 109,110호 (서대신동2가 414-1, 대신2차푸르지오)",0,0
부산 서구 꽃마을로45 (서대신동3가 161-33),0,0
부산 남구 유엔로197(대연1동 865-3),0,0
부산 남구 수영로267번길20 (대연동 323-6),0,0
"부산 남구 수영로208번길15, 105호 (대연동 1750-11)",0,0
"부산 남구 수영로135, A상가 101호 (대연동 1872, 대연롯데캐슬레전드)",0,0
부산 남구 유엔로169번길60 (대연동 1724-9),0,0
부산 남구 신선로490 (대연동 649),0,0
"부산 남구 수영로250번길11-2(대연1동 333-3, 호림장여관)",0,0
"부산 남구 용소로64번길140, 101호 (대연동 876-27, 오션팰리스)",0,0
부산 남구 수영로286 (대연3동 76-1),0,0
"부산 남구 수영로244(대연1동 1729-5, 남천빌딩)",0,0
"부산 남구 유엔평화로26, 1층 101호 (대연동 984-18)",0,0
"부산 남구 수영로345, 301동 102호 (대연동 1858, 대연힐스테이트푸르지오)",0,0
"부산 남구 황령대로319번가길190-6, 대우떡집 (대연동 245-1)",0,0
부산 강서구 공항로1309번길6 (대저1동 400-7),0,0
부산 강서구 대저로153 (대저1동 1426-4),0,0
"부산 남구 분포로145, 상가 1086호 (용호동 954, 더블유아파트)",0,0
"부산 해운대구 센텀동로123, 14호 (재송동 1196,상가동)",0,0
부산 북구 만덕대로28번길9(덕천2동 383-12),0,0
"부산 북구 만덕대로104(덕천1동 389-1, 중앙빌딩)",0,0
"부산 북구 만덕대로39번길21(덕천2동 354-7, 알토란미술학원)",0,0
부산 북구 의성로115번길147 (덕천1동 391-14),0,0
부산 북구 덕천동382-4번지 덕천센트럴병원 1층,0,0
부산 북구 금곡대로20번길49 (덕천동 334-8),0,0
"부산 북구 만덕대로65번길65, 1층 (덕천동 317-5)",0,0
"부산 북구 백양대로1202, 1층 (신전떡뽁이) (덕천동 400-13)",0,0
"부산 북구 만덕대로16번길8(덕천2동 400-8, 지구외국어학원)",0,0
"부산 북구 모분재로23번길120, 상가 나동 지하1호 (덕천동 804)",0,0
부산 사상구 덕상로25 (덕포동 780-9),0,0
부산 사상구 삼덕로73 (덕포동 404-13),0,0
"부산 동구 중앙대로192, 1층 (초량동 1205-1, 교직원공제회관)",0,0
부산 동구 망양로793 (수정동 580-2),0,0
부산 동구 수정로12(수정2동 127-5),0,0
부산 동구 중앙대로296번길3-2 (초량3동 1159-10),0,0
"부산 서구 보수대로154번길16, 1층 (동대신동1가 300-9)",0,0
부산 동래구 중앙대로1381번길49 (온천동 777-31),0,0
부산 동래구 충렬대로92(온천3동 1426-1),0,0
부산 동래구 금강로150(온천1동 94-19),0,0
"부산 동래구 온천천로339번길51 (낙민동 326, 동래꿈에그린아파트)",0,0
부산 동래구 충렬대로144 (온천3동 1441-1),0,0
부산 동래구 충렬대로184 (명륜동 529-3),0,0
부산 동래구 명륜로65(수안동 4-17),0,0
부산 동래구 삼성대길23(명륜동 451-13),0,0
"부산 동래구 금정마을로150, 115동 101호,102호,103호,104호 (온천동)",0,0
"부산 동래구 충렬대로107번길65, 318동 103호, 104호 (온천동 835, 동래래미안아이파크)",0,0
부산 동래구 충렬대로137번길11 (온천동 1434-17),0,0
부산 동래구 명안로78(명장1동 138-27),0,0
부산 동래구 충렬대로238번가길6(수안동 166-5),0,0
"부산 동래구 문화로33, 210동 106, 107호 (명륜동 756-1)",0,0
부산 동래구 명륜로98번길3 (명륜동 401-20),0,0
"부산 동래구 아시아드대로208번길9, 101호 (온천동 1411-18, 강남럭스빌)",0,0
부산 동래구 명륜로170 (명륜동 757),0,0
부산 동래구 금강로85 (온천동 198-10),0,0
부산 동래구 명륜로111(명륜동 440-1),0,0
"부산 동래구 쇠미로129번길67, 3동 201호 (온천동 1650, 온천대륙코리아나아파트)",0,0
"부산 동래구 쇠미로153, 동래삼정그린코아포레스트 107동 상가 713,714호 (온천동 1605-8)",0,0
"부산 동래구 반송로164, 상가 101,102호 (낙민동 53-7,부산동래역행복주택)",0,0
"부산 동구 정공단로27, GS25 동부점 (좌천동 471-1)",0,0
부산 서구 보수대로268 (동대신동3가 13-114),0,0
부산 사하구 낙동대로516번길56(하단2동 494-1),0,0
"부산 중구 영주로73, 101호(영주2동 92, 동아아파트)",0,0
"부산 부산진구 양지로54, 진리관 1층(양정1동 429-19, 동의과학대학)",0,0
"부산 부산진구 양지로50(전포2동 12-1, 동의공업고등학교)",0,0
"부산 부산진구 양지로54(양정1동 429-19, 동의과학대학)",0,0
"부산 부산진구 엄광로176, 공학관 (가야동 464-121)",0,0
"부산 부산진구 엄광로176, 1층 (가야동 464-121, 동의대학교)",0,0
"부산 부산진구 엄광로176, 1층 (가야동 464-121, 동의대학교)",0,0
"부산 부산진구 엄광로176, 생활과학관 (가야동 464-121)",0,0
"부산 부산진구 엄광로176, 2층 (가야동 464-121, 동의대학교)",0,0
"부산 동구 조방로14 (범일2동 830-140, 동일타워)",0,0
"부산 사하구 승학로283, 106호 (괴정동 260-15, 산양)",0,0
부산 금정구 중앙대로1929번길11(구서2동 184-1),0,0
부산 금정구 중앙대로1911 (구서동 184-38),0,0
"부산 해운대구 구남로37, 107,108호 (중동 1392-166)",0,0
부산 북구 덕천로234번길42 (만덕동 216-8),0,0
부산 북구 만덕동818 (상학로 67) 금정산LH뉴웰시티 상가 1동 101호,0,0
"부산 북구 만덕2로44번길72, 상가 106동 112호 (만덕동 927-1, 대성종합상가)",0,0
부산 북구 은행나무로15 (만덕동 849),0,0
"부산 북구 덕천로235, 1층 (만덕동 920-13)",0,0
부산 북구 만덕1로7 (만덕동 830-12),0,0
부산 북구 만덕대로327(만덕1동 산19-5),0,0
"부산 북구 만덕2로14, 상가 13,14,15호 (만덕동 290-1)",0,0
"부산 북구 상학산복길235, 1층 (만덕동 820-34)",0,0
부산 북구 함박봉로140번길8 (만덕동 943-2),0,0
"부산 수영구 과정로29, 1층 (망미동 427-1)",0,0
부산 수영구 망미배산로76번가길4 (망미동 880-76),0,0
"부산 수영구 연수로296번길59, 1층 (망미동 807-14)",0,0
"부산 연제구 토현로6, 상가 201호(연산9동 2220-2, 망미주공)",0,0
부산 수영구 금련로43번길37 (망미동 814-5),0,0
"부산 남구 분포로111, 1003동 104, 105호 (용호동 176-30, 메트로시티)",0,0
"부산 남구 분포로111, 1001동 101호 (용호1동 176-30, 엘지메트로시티아파트)",0,0
"부산 남구 분포로113, 1006동 101호(용호1동 176-30, 엘지메트로시티아파트)",0,0
"부산 동래구 명륜로129번길20, 1층 (명륜동 553-5)",0,0
부산 동래구 명륜동558-7번지 명륜자이아파트 상가,0,0
부산 동래구 온천장로1-1 (온천1동 473-12),0,0
"부산 동래구 온천장로21, 상가 105호 (온천동 1832)",0,0
부산 동래구 시실로206 (명장동 24-5),0,0
부산 동래구 충렬사로53 (명장동 25-14),0,0
"부산 강서구 명지국제6로240, 103호 (명지동 2584-4)",0,0
"부산 강서구 명지국제5로59, 106호 (명지동 3354, 명지1차금강펜테리움센트럴파크)",0,0
"부산 강서구 명지국제2로28번길23, B동 137호 (명지동 3432-1)",0,0
"부산 강서구 명지국제5로11, 단지내상가동 1층 B102호 (명지동 3417, 명지대방노블랜드오션뷰2차)",0,0
부산 강서구 명지동명지국제신도시B10블럭 대방노블랜드 1차상가 105호,0,0
"부산 강서구 명지오션시티4로90, 101호 (명지동 3237-13, 정우빌딩)",0,0
"부산 강서구 명지국제2로16, 108,109호 (명지동 3604-2, 부산명지제나우스블루오션오피스텔)",0,0
"부산 강서구 명지국제6로302번길3, 대왕프라자 101호 GS25명지초교점 (명지동 3365-7)",0,0
"부산 강서구 명지국제2로41, 108호 (명지동 3595-3, 더샵명지퍼스트월드3단지)",0,0
"부산 사상구 백양대로906, 1동 124호 (모라동 1357, 상가)",0,0
"부산 사상구 모라로110번길141, 상가 나동 103호,109호,110호,111호 (모라동 552)",0,0
"부산 사하구 다대낙조2길100, 제부상가동 1층 104호 (다대동 1624, 롯데캐슬몰운대아파트)",0,0
부산 남구 대연5동1415-8번지,0,0
부산 남구 못골번영로40번길25 (대연동 1465-9),0,0
"부산 남구 수영로39번길37 (문현3동 202-35, 토스템)",0,0
"부산 남구 전포대로17, 101동 1호(문현2동 806, 보람뜨레봄)",0,0
"부산 남구 전포대로16, 상가 B2-109(문현3동 374-1, 이안아파트)",0,0
"부산 동래구 충렬대로108번길25, 1층 (온천동 1453-8)",0,0
부산 동래구 아시아드대로249(온천3동 1276-1),0,0
부산 강서구 구랑동미음산단로 129,0,0
부산 수영구 민락본동로19번길68 (민락동 33-12),0,0
부산 수영구 민락수변로17번길5 (민락동 181-147),0,0
"부산 수영구 광안해변로311, 108호 (민락동 135, 서희스타힐스센텀프리모오피스텔)",0,0
부산 수영구 광안해변로286(민락동 181-82),0,0
"부산 중구 망양로459 (영주1동 2-310, 동남파크)",0,0
"부산 동래구 아시아드대로234, 111동 4호 (온천동 1412-1, 온천동반도보라스카이뷰)",0,0
"부산 기장군 장안읍 반룡산단1로6-25, GS25 반룡산단점 (반룡리 905-5)",0,0
"부산 해운대구 신반송로163, 1층 (반송동 887)",0,0
부산 해운대구 아랫반송로21번길2(반송3동 257-337),0,0
"부산 해운대구 아랫반송로60번길48, 1층 (반송동 250-1045)",0,0
"부산 해운대구 아랫반송로29번길92, 1층(반송3동 250-267)",0,0
"부산 해운대구 반송동892, 상가동 지상1층 101호,102호,103호",0,0
