address1,address2,deposit_rent,dedicated_area(m^2),"Deposit(10,000won)",rent,floor,year_of_construction,type
부산광역시 강서구 강동동,29-320,전세,52.28,8000,0,2,2013,row_multiFamily
부산광역시 강서구 강동동,29-320,월세,52.28,6000,20,3,2013,row_multiFamily
부산광역시 강서구 녹산동,546-17,월세,62.79,3000,30,5,2016,row_multiFamily
부산광역시 강서구 녹산동,546-17,월세,62.2,3000,30,5,2016,row_multiFamily
부산광역시 강서구 대저1동,410-4,월세,63.99,5000,49,4,2020,row_multiFamily
부산광역시 강서구 대저1동,1728,전세,70.39,18000,0,2,2016,row_multiFamily
부산광역시 강서구 대저1동,2304,월세,24.42,5000,15,4,2013,row_multiFamily
부산광역시 강서구 대저1동,384-9,전세,64.6175,15000,0,2,2017,row_multiFamily
부산광역시 강서구 대항동,314-7,전세,83.18,18000,0,2,2018,row_multiFamily
부산광역시 강서구 명지동,1341-6,전세,29.9,10000,0,2,2019,row_multiFamily
부산광역시 강서구 명지동,3478-4,전세,84.4654,38000,0,4,2019,row_multiFamily
부산광역시 강서구 명지동,3478-4,전세,84.4654,38000,0,4,2019,row_multiFamily
부산광역시 강서구 명지동,3478-4,전세,84.4654,38000,0,4,2019,row_multiFamily
부산광역시 강서구 명지동,3478-4,전세,84.469,17850,0,3,2019,row_multiFamily
부산광역시 강서구 명지동,3478-4,전세,84.4654,24800,0,4,2019,row_multiFamily
부산광역시 강서구 명지동,3478-4,전세,84.1532,35000,0,1,2019,row_multiFamily
부산광역시 강서구 명지동,3478-4,월세,84.895,26000,35,2,2019,row_multiFamily
부산광역시 강서구 명지동,3478-4,전세,84.4654,23800,0,4,2019,row_multiFamily
부산광역시 강서구 명지동,3478-4,전세,84.895,36500,0,2,2019,row_multiFamily
부산광역시 강서구 명지동,3478-4,전세,84.4654,24250,0,4,2019,row_multiFamily
부산광역시 강서구 명지동,3478-4,월세,84.469,25000,45,3,2019,row_multiFamily
부산광역시 강서구 명지동,3478-4,전세,84.469,35000,0,3,2019,row_multiFamily
부산광역시 강서구 명지동,3478-4,전세,84.469,20700,0,3,2019,row_multiFamily
부산광역시 강서구 명지동,3478-4,전세,84.895,40000,0,2,2019,row_multiFamily
부산광역시 강서구 명지동,3478-4,전세,84.9294,34000,0,2,2019,row_multiFamily
부산광역시 강서구 명지동,3478-4,전세,84.895,35000,0,2,2019,row_multiFamily
부산광역시 강서구 명지동,3478-4,월세,84.1532,20000,60,1,2019,row_multiFamily
부산광역시 강서구 명지동,3478-4,전세,84.469,21700,0,3,2019,row_multiFamily
부산광역시 강서구 명지동,3478-4,전세,84.469,21400,0,3,2019,row_multiFamily
부산광역시 강서구 명지동,3478-4,전세,84.4654,43000,0,4,2019,row_multiFamily
부산광역시 강서구 명지동,3478-4,전세,84.4654,43000,0,4,2019,row_multiFamily
부산광역시 강서구 명지동,3478-4,전세,84.4654,45000,0,4,2019,row_multiFamily
부산광역시 강서구 명지동,3478-4,전세,84.1532,39000,0,1,2019,row_multiFamily
부산광역시 강서구 명지동,3478-4,전세,84.469,35600,0,3,2019,row_multiFamily
부산광역시 강서구 명지동,3478-4,전세,84.1532,18000,0,1,2019,row_multiFamily
부산광역시 강서구 성북동,59-14,월세,29.18,200,25,4,2015,row_multiFamily
부산광역시 금정구 구서동,413-6,월세,60.63,1000,40,3,1981,row_multiFamily
부산광역시 금정구 구서동,775-14,월세,66.5,2000,60,2,1989,row_multiFamily
부산광역시 금정구 구서동,87-9,전세,110.21,20000,0,3,1981,row_multiFamily
부산광역시 금정구 구서동,87-9,월세,77.49,8000,25,5,1981,row_multiFamily
부산광역시 금정구 구서동,86-40,월세,41.04,500,40,3,2002,row_multiFamily
부산광역시 금정구 구서동,415-115,전세,33.57,5600,0,4,2003,row_multiFamily
부산광역시 금정구 구서동,415-38,전세,77.23,15000,0,4,2001,row_multiFamily
부산광역시 금정구 구서동,445-25,월세,17.63,500,35,3,2012,row_multiFamily
부산광역시 금정구 구서동,87-49,월세,105.65,8000,10,4,2003,row_multiFamily
부산광역시 금정구 구서동,87-49,월세,105.65,8000,10,4,2003,row_multiFamily
부산광역시 금정구 구서동,1013-1,월세,132.33,2000,75,2,1992,row_multiFamily
부산광역시 금정구 구서동,1013-1,전세,132.33,18500,0,2,1992,row_multiFamily
부산광역시 금정구 구서동,487-3,전세,76.832,15000,0,2,1998,row_multiFamily
부산광역시 금정구 구서동,158-11,월세,58.98,7000,10,2,1978,row_multiFamily
부산광역시 금정구 구서동,184-31,월세,15.26,200,30,5,2012,row_multiFamily
부산광역시 금정구 구서동,184-31,월세,15.26,200,25,5,2012,row_multiFamily
부산광역시 금정구 구서동,263-5,전세,69.27,14000,0,3,2002,row_multiFamily
부산광역시 금정구 구서동,1016-17,전세,54.9,9400,0,4,1994,row_multiFamily
부산광역시 금정구 구서동,1016-2,월세,68.23,2000,20,2,1991,row_multiFamily
부산광역시 금정구 구서동,446-13,전세,49.29,10000,0,1,1980,row_multiFamily
부산광역시 금정구 구서동,446-13,전세,49.29,10000,0,1,1980,row_multiFamily
부산광역시 금정구 구서동,1007-29,전세,29.44,7000,0,5,2015,row_multiFamily
부산광역시 금정구 구서동,1007-29,전세,21.29,5000,0,5,2015,row_multiFamily
부산광역시 금정구 구서동,1007-29,월세,21.29,2000,30,4,2015,row_multiFamily
부산광역시 금정구 구서동,1007-29,전세,16.27,5000,0,5,2015,row_multiFamily
부산광역시 금정구 구서동,1007-29,월세,16.27,2000,30,4,2015,row_multiFamily
부산광역시 금정구 구서동,446-10,월세,74.35,3000,25,2,1979,row_multiFamily
부산광역시 금정구 구서동,1006-3,월세,58.36,1500,30,4,1996,row_multiFamily
부산광역시 금정구 구서동,1006-3,전세,58.36,8000,0,3,1996,row_multiFamily
부산광역시 금정구 구서동,1006-3,월세,58.36,3000,25,3,1996,row_multiFamily
부산광역시 금정구 구서동,465-7,월세,70.395,2000,30,1,2002,row_multiFamily
부산광역시 금정구 구서동,465-17,전세,70.395,12000,0,1,2002,row_multiFamily
부산광역시 금정구 구서동,464-2,월세,59.6,5000,20,2,1981,row_multiFamily
부산광역시 금정구 구서동,464-2,월세,59.6,7000,10,3,1981,row_multiFamily
부산광역시 금정구 구서동,464-15,월세,59.6,1000,50,2,1981,row_multiFamily
부산광역시 금정구 구서동,464-15,월세,59.6,1000,50,2,1981,row_multiFamily
부산광역시 금정구 구서동,1018-11,월세,57.9,1000,45,4,2001,row_multiFamily
부산광역시 금정구 구서동,159-14,월세,76.83,9000,20,4,1996,row_multiFamily
부산광역시 금정구 구서동,467-3,전세,58.7,12000,0,3,1983,row_multiFamily
부산광역시 금정구 구서동,467-3,전세,58.7,7500,0,3,1983,row_multiFamily
부산광역시 금정구 구서동,775-15,월세,60.63,2000,40,4,1999,row_multiFamily
부산광역시 금정구 구서동,775-54,전세,57.37,11000,0,4,1999,row_multiFamily
부산광역시 금정구 구서동,775-54,전세,57.37,11000,0,4,1999,row_multiFamily
부산광역시 금정구 구서동,166-6,전세,25.18,3000,0,2,2004,row_multiFamily
부산광역시 금정구 구서동,184-33,전세,16.19,5500,0,7,2018,row_multiFamily
부산광역시 금정구 구서동,164-20,월세,17.94,4000,10,2,2013,row_multiFamily
부산광역시 금정구 구서동,164-20,월세,18.48,500,40,3,2013,row_multiFamily
부산광역시 금정구 구서동,1007-31,월세,15.99,500,40,3,2016,row_multiFamily
부산광역시 금정구 구서동,816-6,월세,45.42,2000,15,1,1981,row_multiFamily
부산광역시 금정구 구서동,816-6,전세,42.38,4000,0,2,1981,row_multiFamily
부산광역시 금정구 구서동,816-6,월세,45.42,500,20,2,1981,row_multiFamily
부산광역시 금정구 구서동,1016-12,전세,46.71,9500,0,1,1996,row_multiFamily
부산광역시 금정구 구서동,1016-12,월세,53.13,1000,35,2,1996,row_multiFamily
부산광역시 금정구 구서동,246-4,전세,50.46,9000,0,3,1983,row_multiFamily
부산광역시 금정구 구서동,246-4,전세,50.46,10000,0,3,1983,row_multiFamily
부산광역시 금정구 구서동,183-13,월세,58.395,7000,10,4,1983,row_multiFamily
부산광역시 금정구 구서동,1009-20,전세,45.1,9000,0,2,1997,row_multiFamily
부산광역시 금정구 구서동,161-18,월세,53.42,5000,30,1,1981,row_multiFamily
부산광역시 금정구 구서동,1005-11,전세,181.77,31500,0,2,1989,row_multiFamily
부산광역시 금정구 구서동,490-22,월세,68.25,2000,43,4,2000,row_multiFamily
부산광역시 금정구 구서동,167-20,전세,48.96,10000,0,3,1983,row_multiFamily
부산광역시 금정구 구서동,167-20,월세,48.96,8000,5,2,1983,row_multiFamily
부산광역시 금정구 구서동,936-26,월세,39,300,20,1,1986,row_multiFamily
부산광역시 금정구 구서동,1009-9,월세,48.5,2000,20,2,1995,row_multiFamily
부산광역시 금정구 구서동,415-37,전세,36.9,10000,0,4,2002,row_multiFamily
부산광역시 금정구 구서동,461-18,전세,77.68,13000,0,4,2002,row_multiFamily
부산광역시 금정구 구서동,1007-3,월세,15.3225,500,35,3,2013,row_multiFamily
부산광역시 금정구 구서동,462-16,월세,60.07,3000,30,3,1981,row_multiFamily
부산광역시 금정구 구서동,164-7,월세,59.62,10000,25,3,2017,row_multiFamily
부산광역시 금정구 구서동,274-2,월세,46.2452,537,32,5,2018,row_multiFamily
부산광역시 금정구 구서동,1007-10,월세,14.04,500,35,2,2016,row_multiFamily
부산광역시 금정구 구서동,1007-10,월세,14.04,300,35,5,2016,row_multiFamily
부산광역시 금정구 구서동,1009-5,월세,18.09,500,35,2,2014,row_multiFamily
부산광역시 금정구 구서동,1009-5,월세,14.22,500,40,3,2014,row_multiFamily
부산광역시 금정구 구서동,1009-5,월세,21.42,3000,40,5,2014,row_multiFamily
부산광역시 금정구 구서동,1009-5,월세,17.65,300,35,5,2014,row_multiFamily
부산광역시 금정구 구서동,1005-10,월세,15.21,2000,20,2,2015,row_multiFamily
부산광역시 금정구 구서동,1005-10,전세,15.43,5000,0,3,2015,row_multiFamily
부산광역시 금정구 구서동,1008-11,전세,16.01,2000,0,2,2014,row_multiFamily
부산광역시 금정구 구서동,1008-11,전세,14.95,3500,0,4,2014,row_multiFamily
부산광역시 금정구 구서동,1008-11,월세,16.01,1000,18,4,2014,row_multiFamily
부산광역시 금정구 구서동,1008-11,전세,16.01,3500,0,3,2014,row_multiFamily
부산광역시 금정구 구서동,1007-9,월세,18.21,500,29,5,2015,row_multiFamily
부산광역시 금정구 구서동,1007-9,월세,18.93,2000,28,5,2015,row_multiFamily
부산광역시 금정구 구서동,1007-9,월세,22.35,2000,29,5,2015,row_multiFamily
부산광역시 금정구 구서동,1007-9,전세,18.21,4000,0,2,2015,row_multiFamily
부산광역시 금정구 구서동,1007-9,전세,22.35,7000,0,4,2015,row_multiFamily
부산광역시 금정구 구서동,485-6,전세,62.78,10500,0,4,1997,row_multiFamily
부산광역시 금정구 구서동,460-1,전세,45.91,8500,0,3,1983,row_multiFamily
부산광역시 금정구 구서동,180-6,전세,55.14,10000,0,2,1980,row_multiFamily
부산광역시 금정구 구서동,158-9,전세,79.735,12000,0,2,2009,row_multiFamily
부산광역시 금정구 구서동,258-19,월세,23.26,300,40,5,2013,row_multiFamily
부산광역시 금정구 구서동,258-19,월세,23.26,500,40,2,2013,row_multiFamily
부산광역시 금정구 구서동,486-47,월세,24.395,100,20,3,2003,row_multiFamily
부산광역시 금정구 구서동,486-47,월세,79.82,5000,45,4,2003,row_multiFamily
부산광역시 금정구 구서동,184-32,전세,78.7,15000,0,2,2001,row_multiFamily
부산광역시 금정구 구서동,198-7,전세,54.12,7300,0,1,1981,row_multiFamily
부산광역시 금정구 구서동,464-11,월세,73.79,1000,30,1,1979,row_multiFamily
부산광역시 금정구 구서동,269-5,전세,63.33,12500,0,1,1996,row_multiFamily
부산광역시 금정구 구서동,1008-15,전세,16.06,4500,0,3,2014,row_multiFamily
부산광역시 금정구 구서동,414-60,월세,35.3,1000,35,6,2003,row_multiFamily
부산광역시 금정구 구서동,486-41,전세,54.225,10000,0,2,1994,row_multiFamily
부산광역시 금정구 구서동,486-41,월세,54.225,2000,40,2,1994,row_multiFamily
부산광역시 금정구 구서동,489-22,전세,51.31,9000,0,4,1995,row_multiFamily
부산광역시 금정구 구서동,1007-12,월세,16.97,300,34,2,2014,row_multiFamily
부산광역시 금정구 구서동,1007-12,전세,15.37,5000,0,4,2014,row_multiFamily
부산광역시 금정구 구서동,1007-12,월세,15.37,1000,35,2,2014,row_multiFamily
부산광역시 금정구 구서동,1007-12,전세,16.97,4500,0,3,2014,row_multiFamily
부산광역시 금정구 구서동,1007-12,전세,16.97,5000,0,1,2014,row_multiFamily
부산광역시 금정구 구서동,1007-12,월세,18.45,1000,30,2,2014,row_multiFamily
부산광역시 금정구 구서동,1024-4,전세,163.83,27000,0,-1,1990,row_multiFamily
부산광역시 금정구 구서동,246-16,월세,30.55,1900,35,2,2013,row_multiFamily
부산광역시 금정구 구서동,180-11,전세,23.29,3500,0,3,2003,row_multiFamily
부산광역시 금정구 구서동,468-3,전세,46.28,10000,0,1,1981,row_multiFamily
부산광역시 금정구 구서동,1009-10,전세,71.07,8000,0,1,1997,row_multiFamily
부산광역시 금정구 구서동,1007-30,월세,26.36,4800,6,5,2015,row_multiFamily
부산광역시 금정구 구서동,1007-30,월세,27.65,1000,43,4,2015,row_multiFamily
부산광역시 금정구 구서동,468-1,월세,57.53,11000,10,3,2004,row_multiFamily
부산광역시 금정구 구서동,184-26,월세,19.08,2000,23,3,2011,row_multiFamily
부산광역시 금정구 구서동,184-26,월세,15.05,200,33,2,2011,row_multiFamily
부산광역시 금정구 구서동,462-20,월세,14.24,2000,17,5,2013,row_multiFamily
부산광역시 금정구 구서동,462-20,전세,12.09,5000,0,3,2013,row_multiFamily
부산광역시 금정구 구서동,462-20,전세,12.09,5000,0,3,2013,row_multiFamily
부산광역시 금정구 구서동,462-20,전세,30.1975,9000,0,2,2013,row_multiFamily
부산광역시 금정구 구서동,1007-21,월세,17.41,500,35,4,2013,row_multiFamily
부산광역시 금정구 구서동,1007-21,월세,15.935,2000,30,3,2013,row_multiFamily
부산광역시 금정구 구서동,1007-21,월세,18.688,500,40,3,2013,row_multiFamily
부산광역시 금정구 금사동,414,전세,39.47,3000,0,1,1980,row_multiFamily
부산광역시 금정구 금사동,367-4,전세,49.26,5500,0,2,1991,row_multiFamily
부산광역시 금정구 금사동,367-4,전세,50.82,7500,0,1,1991,row_multiFamily
부산광역시 금정구 금사동,59-7,월세,18.1,4000,30,4,2017,row_multiFamily
부산광역시 금정구 금사동,59-7,월세,18.1,500,53,4,2017,row_multiFamily
부산광역시 금정구 금사동,27-Jul,전세,40.33,2500,0,2,1980,row_multiFamily
부산광역시 금정구 금사동,132-2,전세,61.68,8000,0,4,1992,row_multiFamily
부산광역시 금정구 금사동,27-Oct,전세,35.5,5500,0,2,1982,row_multiFamily
부산광역시 금정구 금사동,376,월세,42.13,500,30,1,1991,row_multiFamily
부산광역시 금정구 금사동,29-May,월세,42.5,1800,15,2,1982,row_multiFamily
부산광역시 금정구 금사동,29-May,월세,42.5,300,35,2,1982,row_multiFamily
부산광역시 금정구 금사동,521-6,전세,68.08,8000,0,2,1994,row_multiFamily
부산광역시 금정구 금사동,521-5,월세,75.66,5000,20,2,1997,row_multiFamily
부산광역시 금정구 금사동,521-5,월세,75.66,5000,20,2,1997,row_multiFamily
부산광역시 금정구 금사동,527-6,전세,78.24,15000,0,1,2001,row_multiFamily
부산광역시 금정구 금사동,527-6,전세,78.24,15000,0,1,2001,row_multiFamily
부산광역시 금정구 금사동,26-Jan,월세,43.5,2000,20,3,1982,row_multiFamily
부산광역시 금정구 금사동,26-Jan,전세,43.5,5000,0,1,1982,row_multiFamily
부산광역시 금정구 금사동,26-Jan,전세,43.5,6500,0,3,1982,row_multiFamily
부산광역시 금정구 금사동,26-Jan,전세,43.5,6500,0,3,1982,row_multiFamily
부산광역시 금정구 금사동,26-Jan,전세,43.5,5000,0,1,1982,row_multiFamily
부산광역시 금정구 금사동,145-32,월세,67.21,1000,40,4,1996,row_multiFamily
부산광역시 금정구 금사동,563,월세,55.36,1000,30,4,1979,row_multiFamily
부산광역시 금정구 금사동,563,전세,55.36,9000,0,3,1979,row_multiFamily
부산광역시 금정구 금사동,29-2,전세,44.06,8000,0,3,2017,row_multiFamily
부산광역시 금정구 금사동,29-2,전세,44.06,8000,0,3,2017,row_multiFamily
부산광역시 금정구 금사동,29-2,전세,41.06,8000,0,5,2017,row_multiFamily
부산광역시 금정구 금사동,29-2,전세,41.06,8000,0,5,2017,row_multiFamily
부산광역시 금정구 금사동,485-14,월세,44.29,3000,15,3,2003,row_multiFamily
부산광역시 금정구 금성동,520-6,전세,75.89,17000,0,1,2018,row_multiFamily
부산광역시 금정구 금성동,520-8,전세,76.58,18000,0,2,2013,row_multiFamily
부산광역시 금정구 금성동,604-5,전세,69.11,19000,0,2,2017,row_multiFamily
부산광역시 금정구 금성동,520-9,월세,57.93,4000,35,1,2018,row_multiFamily
부산광역시 금정구 금성동,514,전세,116.2,27000,0,1,2012,row_multiFamily
부산광역시 금정구 남산동,115-16,월세,20.5,500,40,5,2014,row_multiFamily
부산광역시 금정구 남산동,115-16,월세,20.5,1000,35,4,2014,row_multiFamily
부산광역시 금정구 남산동,115-16,월세,16.62,400,30,5,2014,row_multiFamily
부산광역시 금정구 남산동,115-16,월세,16.62,500,35,3,2014,row_multiFamily
부산광역시 금정구 남산동,115-16,월세,20.5,500,35,3,2014,row_multiFamily
부산광역시 금정구 남산동,115-16,월세,16.62,300,33,2,2014,row_multiFamily
부산광역시 금정구 남산동,115-16,월세,20.5,500,40,2,2014,row_multiFamily
부산광역시 금정구 남산동,388,월세,32.59,500,35,2,2014,row_multiFamily
부산광역시 금정구 남산동,483-3,월세,58.11,5000,20,3,1994,row_multiFamily
부산광역시 금정구 남산동,980-5,월세,18.5509,200,25,4,2020,row_multiFamily
부산광역시 금정구 남산동,980-5,월세,21.375,200,27,2,2020,row_multiFamily
부산광역시 금정구 남산동,980-5,월세,19.5,200,26,3,2020,row_multiFamily
부산광역시 금정구 남산동,980-5,월세,18.5509,200,25,3,2020,row_multiFamily
부산광역시 금정구 남산동,980-5,월세,18.5509,3170,10,3,2020,row_multiFamily
부산광역시 금정구 남산동,990-6,월세,13.79,100,30,2,2014,row_multiFamily
부산광역시 금정구 남산동,123-47,월세,18.766,300,30,5,2014,row_multiFamily
부산광역시 금정구 남산동,123-47,월세,18.766,500,29,4,2014,row_multiFamily
부산광역시 금정구 남산동,972-19,월세,59.93,2000,55,2,2014,row_multiFamily
부산광역시 금정구 남산동,1001-37,월세,44.5525,3200,35,3,2012,row_multiFamily
부산광역시 금정구 남산동,120-15,전세,14.049,6000,0,11,2022,row_multiFamily
부산광역시 금정구 남산동,120-15,월세,14.049,500,38,9,2022,row_multiFamily
부산광역시 금정구 남산동,120-15,월세,17.688,2000,35,9,2022,row_multiFamily
부산광역시 금정구 남산동,123-28,월세,11.16,300,28,4,2014,row_multiFamily
부산광역시 금정구 남산동,123-28,월세,11.16,300,30,2,2014,row_multiFamily
부산광역시 금정구 남산동,99-2,월세,20.58,500,50,2,2014,row_multiFamily
부산광역시 금정구 남산동,99-2,월세,22.26,7000,20,4,2014,row_multiFamily
부산광역시 금정구 남산동,99-2,전세,20.58,7000,0,5,2014,row_multiFamily
부산광역시 금정구 남산동,99-2,월세,22.26,500,54,5,2014,row_multiFamily
부산광역시 금정구 남산동,115-5,전세,56.61,6000,0,4,1996,row_multiFamily
부산광역시 금정구 남산동,85-31,전세,74.045,5000,0,3,1995,row_multiFamily
부산광역시 금정구 남산동,97-5,월세,13.89,500,34,4,2013,row_multiFamily
부산광역시 금정구 남산동,97-5,월세,13.89,500,34,4,2013,row_multiFamily
부산광역시 금정구 남산동,52-18,전세,70.18,13000,0,2,2000,row_multiFamily
부산광역시 금정구 남산동,26-Jan,월세,19.15,300,30,3,2002,row_multiFamily
부산광역시 금정구 남산동,101-1,월세,29.75,3000,10,4,1979,row_multiFamily
부산광역시 금정구 남산동,101-1,전세,26.45,2000,0,2,1979,row_multiFamily
부산광역시 금정구 남산동,16-Feb,월세,72.35,2000,65,2,1999,row_multiFamily
부산광역시 금정구 남산동,141-5,전세,37.12,6700,0,1,1982,row_multiFamily
부산광역시 금정구 남산동,973-4,전세,75.93,6200,0,3,2002,row_multiFamily
부산광역시 금정구 남산동,973-4,전세,75.93,11000,0,4,2002,row_multiFamily
부산광역시 금정구 남산동,55-59,전세,63.87,14000,0,4,2006,row_multiFamily
부산광역시 금정구 남산동,55-59,전세,63.87,14000,0,4,2006,row_multiFamily
부산광역시 금정구 남산동,972-2,전세,43.08,8000,0,4,1996,row_multiFamily
부산광역시 금정구 남산동,27-25,전세,47.2,9000,0,4,1982,row_multiFamily
부산광역시 금정구 남산동,1001-34,월세,22.01,300,31,2,2015,row_multiFamily
부산광역시 금정구 남산동,1001-34,전세,20.33,4300,0,3,2015,row_multiFamily
부산광역시 금정구 남산동,988-9,월세,15.2915,300,28,7,2012,row_multiFamily
부산광역시 금정구 남산동,714,전세,66.62,12000,0,3,1997,row_multiFamily
부산광역시 금정구 남산동,714,전세,66.62,12000,0,3,1997,row_multiFamily
부산광역시 금정구 남산동,714,월세,57.03,3000,20,1,1997,row_multiFamily
부산광역시 금정구 남산동,975-5,전세,77.22,13000,0,2,1996,row_multiFamily
부산광역시 금정구 남산동,123-5,월세,84.75,3000,42,2,2000,row_multiFamily
부산광역시 금정구 남산동,55-25,전세,18.07,5000,0,4,2015,row_multiFamily
부산광역시 금정구 남산동,130-8,월세,18.81,300,40,4,2015,row_multiFamily
부산광역시 금정구 남산동,130-8,전세,18.09,5000,0,2,2015,row_multiFamily
부산광역시 금정구 남산동,130-8,전세,15.41,5000,0,2,2015,row_multiFamily
부산광역시 금정구 남산동,130-8,전세,17.95,5500,0,2,2015,row_multiFamily
부산광역시 금정구 남산동,18-21,월세,77.64,6000,30,2,1995,row_multiFamily
부산광역시 금정구 남산동,140-8,월세,76.36,7000,25,1,1996,row_multiFamily
부산광역시 금정구 남산동,988-13,전세,14.3,4500,0,4,2015,row_multiFamily
부산광역시 금정구 남산동,988-13,전세,14.07,4500,0,2,2015,row_multiFamily
부산광역시 금정구 남산동,988-13,전세,14.07,4500,0,3,2015,row_multiFamily
부산광역시 금정구 남산동,988-13,전세,14.1035,5500,0,4,2015,row_multiFamily
부산광역시 금정구 남산동,988-13,전세,14.1035,5000,0,3,2015,row_multiFamily
부산광역시 금정구 남산동,983-14,전세,50.76,7000,0,2,1995,row_multiFamily
부산광역시 금정구 남산동,975-34,전세,75.51,12000,0,2,1997,row_multiFamily
부산광역시 금정구 남산동,975-34,전세,75.51,12000,0,2,1997,row_multiFamily
부산광역시 금정구 남산동,704,전세,63.15,11000,0,1,2000,row_multiFamily
부산광역시 금정구 남산동,704,전세,62.46,12000,0,4,2000,row_multiFamily
부산광역시 금정구 남산동,124-12,월세,16.42,500,30,2,2013,row_multiFamily
부산광역시 금정구 남산동,954-25,전세,35.88,8000,0,4,2002,row_multiFamily
부산광역시 금정구 남산동,954-25,전세,53.2,10000,0,1,2002,row_multiFamily
부산광역시 금정구 남산동,954-25,전세,53.2,10000,0,2,2002,row_multiFamily
부산광역시 금정구 남산동,20-19,전세,48.09,10000,0,3,2011,row_multiFamily
부산광역시 금정구 남산동,974-5,전세,65.88,10000,0,3,1995,row_multiFamily
부산광역시 금정구 남산동,31-2,월세,69.48,6000,20,3,1985,row_multiFamily
부산광역시 금정구 남산동,974-5,전세,65.88,10000,0,3,1995,row_multiFamily
부산광역시 금정구 남산동,321-11,월세,65.195,10000,25,1,1995,row_multiFamily
부산광역시 금정구 남산동,321-11,월세,65.195,10000,25,1,1995,row_multiFamily
부산광역시 금정구 남산동,989-28,월세,16.715,500,30,3,2015,row_multiFamily
부산광역시 금정구 남산동,989-28,월세,14.56,300,25,4,2015,row_multiFamily
부산광역시 금정구 남산동,989-28,월세,21.04,1000,29,2,2015,row_multiFamily
부산광역시 금정구 남산동,132-25,전세,20.44,5000,0,3,2015,row_multiFamily
부산광역시 금정구 남산동,1001-11,전세,58.53,9200,0,4,1996,row_multiFamily
부산광역시 금정구 남산동,41-2,전세,59.21,9000,0,2,1989,row_multiFamily
부산광역시 금정구 남산동,45-11,전세,48.92,8000,0,2,1982,row_multiFamily
부산광역시 금정구 남산동,955-41,전세,63.97,10000,0,2,1999,row_multiFamily
부산광역시 금정구 남산동,16-Sep,전세,28.42,10000,0,5,2016,row_multiFamily
부산광역시 금정구 남산동,16-Sep,전세,29.74,11000,0,5,2016,row_multiFamily
부산광역시 금정구 남산동,16-Sep,전세,29.82,8000,0,3,2016,row_multiFamily
부산광역시 금정구 남산동,16-Sep,월세,29.82,7000,10,3,2016,row_multiFamily
부산광역시 금정구 남산동,16-Sep,월세,29.82,8000,15,4,2016,row_multiFamily
부산광역시 금정구 남산동,16-Sep,월세,29.74,2000,50,4,2016,row_multiFamily
부산광역시 금정구 남산동,974-44,전세,63.99,12000,0,3,1996,row_multiFamily
부산광역시 금정구 남산동,974-44,전세,63.99,12000,0,3,1996,row_multiFamily
부산광역시 금정구 남산동,974-44,월세,58.97,3000,50,1,1996,row_multiFamily
부산광역시 금정구 남산동,101-23,월세,28.36,500,44,4,2013,row_multiFamily
부산광역시 금정구 남산동,120-2,월세,16.62,500,38,8,2018,row_multiFamily
부산광역시 금정구 남산동,55-18,월세,18.6,500,32,2,2014,row_multiFamily
부산광역시 금정구 남산동,332-2,전세,68.26,14000,0,3,2001,row_multiFamily
부산광역시 금정구 남산동,332-2,전세,68.26,13000,0,3,2001,row_multiFamily
부산광역시 금정구 남산동,103-16,월세,17.14,2000,25,4,2013,row_multiFamily
부산광역시 금정구 남산동,103-16,월세,15.7818,3000,15,2,2013,row_multiFamily
부산광역시 금정구 남산동,103-16,월세,15.7818,2000,25,3,2013,row_multiFamily
부산광역시 금정구 남산동,103-16,월세,17.14,3000,10,2,2013,row_multiFamily
부산광역시 금정구 남산동,711-5,전세,68.28,10000,0,2,2003,row_multiFamily
부산광역시 금정구 남산동,954-29,월세,61.4,5000,30,4,1996,row_multiFamily
부산광역시 금정구 남산동,961-26,전세,68.595,11000,0,2,1997,row_multiFamily
부산광역시 금정구 남산동,116-6,월세,58.26,3000,30,5,2003,row_multiFamily
부산광역시 금정구 남산동,117-6,전세,75.475,17000,0,2,2015,row_multiFamily
부산광역시 금정구 남산동,955-3,전세,69.15,11000,0,1,1998,row_multiFamily
부산광역시 금정구 남산동,955-3,전세,69.15,11000,0,1,1998,row_multiFamily
부산광역시 금정구 남산동,45-7,전세,18.22,5500,0,2,2018,row_multiFamily
부산광역시 금정구 남산동,45-7,전세,22.57,7500,0,3,2018,row_multiFamily
부산광역시 금정구 남산동,989-38,월세,14.02,300,28,2,2016,row_multiFamily
부산광역시 금정구 남산동,97-2,월세,15.67,300,35,5,2013,row_multiFamily
부산광역시 금정구 남산동,97-2,월세,13.1055,1000,35,3,2013,row_multiFamily
부산광역시 금정구 남산동,97-2,전세,20.633,7000,0,2,2013,row_multiFamily
부산광역시 금정구 남산동,97-2,전세,20.073,7000,0,3,2013,row_multiFamily
부산광역시 금정구 남산동,97-2,월세,13.1055,300,38,2,2013,row_multiFamily
부산광역시 금정구 남산동,97-2,전세,20.633,7000,0,4,2013,row_multiFamily
부산광역시 금정구 남산동,97-2,전세,12.0695,5000,0,2,2013,row_multiFamily
부산광역시 금정구 남산동,97-2,월세,15.67,500,35,3,2013,row_multiFamily
부산광역시 금정구 남산동,97-2,월세,12.0695,1000,36,5,2013,row_multiFamily
부산광역시 금정구 남산동,103-4,월세,16.41,300,32,3,2012,row_multiFamily
부산광역시 금정구 남산동,122-17,월세,12.38,500,32,2,2017,row_multiFamily
